depth_m,age_gasBP,CH4
123.57186,889.5772,665.17719
123.57252,889.602,669.43683
123.57318,889.6268,667.42279
123.57384,889.6516,666.31609
123.57449,889.6764,666.38525
123.57515,889.7012,664.81525
123.57581,889.726,663.59152
123.57647,889.7508,666.23778
123.57712,889.7756,664.19578
123.57778,889.8004,665.32363
123.57844,889.8252,665.42685
123.5791,889.8499,660.97927
123.58041,889.8995,660.96209
123.58107,889.9243,662.88933
123.58239,889.9739,660.61395
123.59225,890.3458,660.3642
123.59422,890.4201,662.95103
123.59488,890.4449,659.57743
123.59554,890.4697,659.8324
123.5962,890.4945,663.0813
123.59686,890.5193,661.53298
123.59751,890.5441,663.50867
123.59817,890.5689,666.1923
123.59883,890.5937,662.69635
123.59949,890.6185,666.97677
123.60014,890.6432,665.91484
123.6008,890.668,665.84962
123.60146,890.6928,668.68261
123.60212,890.7176,667.44117
123.60277,890.7424,664.53682
123.60343,890.7672,667.92247
123.60409,890.792,666.48587
123.60475,890.8168,667.61253
123.60541,890.8416,667.01985
123.60606,890.8664,665.17647
123.60672,890.8912,667.85506
123.60738,890.9159,664.49981
123.60804,890.9407,662.42822
123.60869,890.9655,667.57573
123.60935,890.9903,664.56071
123.61001,891.0151,663.6155
123.61067,891.0399,666.44887
123.61132,891.0647,665.61465
123.61198,891.0895,665.80797
123.61264,891.1143,666.03123
123.6133,891.1391,666.4199
123.61396,891.1639,665.03055
123.61461,891.1886,668.39677
123.61527,891.2134,666.73389
123.61593,891.2382,666.34211
123.61659,891.263,666.96401
123.61724,891.2878,666.95952
123.6179,891.3126,662.28232
123.61856,891.3374,666.3708
123.61922,891.3622,665.73498
123.61987,891.387,664.41055
123.62053,891.4118,665.70533
123.62119,891.4366,663.67344
123.62185,891.4613,661.11726
123.62251,891.4861,664.13635
123.62316,891.5109,663.01131
123.62514,891.5853,664.71788
123.62579,891.6101,662.65053
123.62645,891.6349,662.9261
123.62711,891.6597,666.74022
123.62777,891.6845,665.7254
123.62842,891.7093,666.18754
123.62908,891.734,666.27569
123.62974,891.7588,665.28977
123.6304,891.7836,667.30877
123.63106,891.8084,670.22874
123.63171,891.8332,671.38333
123.63237,891.858,669.07781
123.63303,891.8828,666.87416
123.63369,891.9076,670.75269
123.63434,891.9324,670.24202
123.635,891.9572,670.43703
123.63566,891.9819,674.52163
123.63632,892.0067,674.23986
123.63697,892.0315,674.48868
123.63763,892.0563,671.98421
123.63829,892.0811,672.84892
123.63895,892.1059,671.47489
123.63961,892.1307,671.09145
123.64026,892.1555,672.36909
123.64092,892.1803,674.07882
123.64158,892.2051,674.36853
123.64224,892.2299,675.83916
123.64355,892.2794,674.24941
123.64421,892.3042,676.3831
123.64487,892.329,677.43123
123.64552,892.3538,676.03491
123.64618,892.3786,675.40121
123.64684,892.4034,675.98054
123.6475,892.4282,677.2303
123.64816,892.453,678.481
123.64881,892.4778,676.48326
123.64947,892.5026,676.3115
123.65144,892.5769,676.71095
123.6521,892.6017,677.76581
123.65671,892.7753,678.41155
123.65868,892.8496,678.32416
123.65934,892.8744,673.73511
123.65999,892.8992,677.78801
123.66065,892.924,678.67688
123.66131,892.9488,676.42591
123.66197,892.9736,674.5597
123.66262,892.9984,674.885
123.66328,893.0232,676.15473
123.66394,893.048,676.18392
123.6646,893.0727,675.40046
123.66526,893.0975,677.30938
123.66591,893.1223,675.03565
123.66657,893.1471,673.33213
123.66723,893.1719,674.26731
123.66789,893.1967,674.09577
123.66854,893.2215,671.09379
123.6692,893.2463,671.93085
123.66986,893.2711,671.55813
123.67052,893.2959,675.11631
123.67117,893.3207,674.9198
123.67183,893.3454,672.0938
123.67249,893.3702,671.9733
123.67315,893.395,674.54554
123.67381,893.4198,675.58163
123.67446,893.4446,673.29298
123.67512,893.4694,675.06282
123.67578,893.4942,675.44453
123.67644,893.519,677.98635
123.67709,893.5438,677.07531
123.67775,893.5686,677.51942
123.67907,893.6181,676.91949
123.67972,893.6429,676.15167
123.68038,893.6677,677.04737
123.68104,893.6925,676.54577
123.6817,893.7173,674.46681
123.68236,893.7421,676.36194
123.68301,893.7669,676.26654
123.68367,893.7917,673.61269
123.68433,893.8165,673.72439
123.68499,893.8413,674.50036
123.68564,893.8661,677.2048
123.6863,893.8908,676.70148
123.68696,893.9156,675.1481
123.68762,893.9404,677.27553
123.68827,893.9652,678.67564
123.68893,893.99,677.31434
123.68959,894.0148,677.93916
123.69025,894.0396,674.43451
123.69091,894.0644,677.2687
123.69156,894.0892,677.7704
123.69222,894.114,675.76207
123.69288,894.1387,677.43972
123.69419,894.1883,677.05355
123.69485,894.2131,674.42978
123.69551,894.2379,677.33218
123.69617,894.2627,676.03486
123.69748,894.3123,677.89539
123.69814,894.3371,676.63996
123.6988,894.3619,676.59454
123.69946,894.3867,675.58113
123.70011,894.4114,673.97013
123.70077,894.4362,678.20523
123.70209,894.4858,675.23006
123.70274,894.5106,674.91963
123.7034,894.5354,674.09633
123.70406,894.5602,673.29353
123.70472,894.585,674.82389
123.70537,894.6098,675.29664
123.70603,894.6346,676.66009
123.70669,894.6594,675.66441
123.70735,894.6841,674.26066
123.70801,894.7089,674.42943
123.70866,894.7337,674.49982
123.70932,894.7585,673.03754
123.70998,894.7833,671.245
123.71064,894.8081,672.01859
123.71129,894.8329,673.28509
123.71195,894.8577,670.1699
123.71261,894.8825,668.33157
123.71327,894.9073,669.78041
123.71392,894.9321,670.71924
123.71458,894.9568,669.0122
123.71524,894.9816,666.88793
123.7159,895.0064,671.94682
123.71656,895.0312,671.19903
123.71721,895.056,668.01162
123.71787,895.0808,668.19574
123.71853,895.1056,668.68161
123.71919,895.1304,668.23809
123.71984,895.1552,667.69168
123.7205,895.18,667.89095
123.72116,895.2048,668.61972
123.72182,895.2295,664.66727
123.72247,895.2543,665.16853
123.72313,895.2791,667.87212
123.72379,895.3039,667.49138
123.72445,895.3287,664.94837
123.72511,895.3535,664.15305
123.72576,895.3783,666.38494
123.72642,895.4031,667.94871
123.72708,895.4279,665.82399
123.72774,895.4527,664.20185
123.72839,895.4775,667.24323
123.72905,895.5022,667.39358
123.72971,895.527,665.28948
123.73037,895.5518,665.61216
123.73102,895.5766,667.3969
123.73168,895.6014,667.41706
123.73234,895.6262,663.80159
123.733,895.651,668.60094
123.73366,895.6758,668.17568
123.73431,895.7006,668.09889
123.73497,895.7254,669.64676
123.73563,895.7502,668.82806
123.73629,895.7749,668.66771
123.73694,895.7997,669.24501
123.7376,895.8245,665.24797
123.73826,895.8493,668.475
123.73892,895.8741,669.78309
123.73957,895.8989,666.50402
123.74023,895.9237,661.80578
123.74089,895.9485,660.36498
123.74155,895.9733,663.7362
123.74221,895.9981,661.76801
123.74286,896.0229,660.66371
123.74352,896.0476,659.54887
123.74418,896.0724,660.92884
123.74484,896.0972,662.06919
123.74549,896.122,662.81344
123.74615,896.1468,665.67415
123.74681,896.1716,662.74398
123.74747,896.1964,659.82222
123.74812,896.2212,662.70506
123.74878,896.246,666.92158
123.74944,896.2708,666.57303
123.7501,896.2955,663.21683
123.75076,896.3203,663.39559
123.75141,896.3451,668.55658
123.75207,896.3699,665.76174
123.75273,896.3947,663.86315
123.75339,896.4195,664.35698
123.75404,896.4443,666.43978
123.7547,896.4691,664.99473
123.75536,896.4939,664.34001
123.75602,896.5187,666.62119
123.75667,896.5435,664.36746
123.75733,896.5682,664.45785
123.75799,896.593,664.33734
123.75865,896.6178,667.73916
123.75931,896.6426,667.12393
123.75996,896.6674,664.9723
123.76062,896.6922,666.59321
123.76128,896.717,670.34722
123.76194,896.7418,668.68335
123.76259,896.7666,663.21537
123.76325,896.7914,667.30775
123.76391,896.8162,666.00565
123.76457,896.8409,664.78825
123.76522,896.8657,662.92381
123.76588,896.8905,663.05309
123.76654,896.9153,667.57881
123.7672,896.9401,669.68676
123.76785,896.9649,659.97214
123.76851,896.9897,665.59521
123.76917,897.0145,666.9103
123.76983,897.0393,665.00437
123.77049,897.0641,665.32681
123.77114,897.0889,667.31616
123.7718,897.1136,667.57504
123.77246,897.1384,665.94639
123.77312,897.1632,665.04103
123.77377,897.188,666.61829
123.77443,897.2128,668.3532
123.77509,897.2376,666.14683
123.77575,897.2624,664.39363
123.7764,897.2872,666.58068
123.77706,897.312,669.04287
123.77772,897.3368,665.01444
123.77838,897.3616,671.50158
123.77904,897.3863,668.55685
123.77969,897.4111,668.6933
123.78035,897.4359,668.0175
123.78101,897.4607,667.48238
123.78167,897.4855,667.64091
123.78232,897.5103,666.42093
123.78298,897.5351,665.27639
123.78364,897.5599,668.51754
123.7843,897.5847,663.84569
123.78495,897.6095,662.7239
123.78561,897.6343,665.63931
123.78627,897.659,666.52433
123.78693,897.6838,664.55968
123.78759,897.7086,665.77263
123.78824,897.7334,665.17925
123.7889,897.7582,666.77734
123.78956,897.783,666.90608
123.79022,897.8078,668.79797
123.79087,897.8326,670.05578
123.79153,897.8574,669.71712
123.79219,897.8822,667.72135
123.79285,897.907,665.54773
123.7935,897.9317,673.09825
123.79416,897.9565,673.56235
123.79482,897.9813,664.87713
123.79548,898.0061,667.80382
123.79614,898.0309,671.4486
123.79679,898.0557,669.67068
123.79745,898.0805,667.62796
123.79811,898.1053,669.24734
123.79877,898.1301,671.76596
123.79942,898.1549,668.5171
123.80008,898.1796,667.54966
123.80074,898.2044,668.80535
123.8014,898.2292,669.51209
123.80205,898.254,668.54572
123.80271,898.2788,667.69192
123.80337,898.3036,666.27782
123.80403,898.3284,663.85178
123.80469,898.3532,664.29784
123.80534,898.378,664.29765
123.806,898.4028,664.04096
123.80666,898.4276,665.49296
123.80732,898.4523,665.87261
123.80797,898.4771,662.97691
123.80863,898.5019,665.33398
123.80929,898.5267,666.41297
123.80995,898.5515,665.82425
123.8106,898.5763,668.4575
123.81126,898.6011,668.98451
123.81192,898.6259,668.37057
123.81258,898.6507,669.14553
123.81324,898.6755,669.74423
123.81389,898.7003,670.29823
123.81455,898.725,677.12616
123.81521,898.7498,668.61972
123.81587,898.7746,666.54747
123.81652,898.7994,667.97213
123.81718,898.8242,668.68762
123.81784,898.849,669.83898
123.8185,898.8738,672.71831
123.81915,898.8986,669.15228
123.81981,898.9234,666.69831
123.82047,898.9482,665.40604
123.82113,898.973,669.4904
123.82179,898.9977,669.88361
123.82244,899.0225,667.28616
123.8231,899.0473,667.39023
123.82376,899.0721,666.30674
123.82442,899.0969,665.86093
123.82507,899.1217,665.94254
123.82573,899.1465,666.02076
123.82639,899.1713,665.01634
123.82705,899.1961,663.39983
123.8277,899.2209,664.31303
123.82836,899.2457,664.52626
123.82902,899.2704,663.35505
123.82968,899.2952,661.34604
123.83034,899.32,660.12703
123.83099,899.3448,663.81533
123.83165,899.3696,667.77474
123.83231,899.3944,666.26434
123.83297,899.4192,663.84653
123.83362,899.444,667.33329
123.83428,899.4688,667.20067
123.83494,899.4936,666.57685
123.8356,899.5184,666.04963
123.83625,899.5431,666.04186
123.83691,899.5679,668.42151
123.83757,899.5927,669.70256
123.83823,899.6175,670.95586
123.83889,899.6423,673.83581
123.83954,899.6671,671.90404
123.8402,899.6919,671.51726
123.84086,899.7167,674.98196
123.84152,899.7415,671.11973
123.84217,899.7663,668.37654
123.84283,899.7911,668.09063
123.84349,899.8158,670.11686
123.84415,899.8406,675.35743
123.8448,899.8654,671.43068
123.84546,899.8902,671.93223
123.84612,899.915,669.65059
123.84678,899.9398,671.2903
123.84744,899.9646,671.445
123.84809,899.9894,669.0373
123.84875,900.0142,666.86651
123.84941,900.039,669.00782
123.85007,900.0638,667.40547
123.85072,900.0885,671.33711
123.85138,900.1133,671.64158
123.85204,900.1381,669.57082
123.8527,900.1629,666.77514
123.85335,900.1877,667.51076
123.85401,900.2125,671.17724
123.85467,900.2373,669.35777
123.85533,900.2621,664.94743
123.85599,900.2869,667.93968
123.85664,900.3117,667.97881
123.8573,900.3364,669.0478
123.85796,900.3612,667.74811
123.85862,900.386,666.42833
123.85927,900.4108,668.24425
123.85993,900.4356,665.334
123.86059,900.4604,664.99142
123.86125,900.4852,665.79757
123.8619,900.51,663.8819
123.86256,900.5348,663.53964
123.86322,900.5596,664.60186
123.86388,900.5844,665.10068
123.86454,900.6091,664.69856
123.86519,900.6339,665.1143
123.86585,900.6587,660.41316
123.86651,900.6835,664.7465
123.86717,900.7083,666.25517
123.86782,900.7331,667.61934
123.86848,900.7579,668.17155
123.86914,900.7827,668.4012
123.8698,900.8075,669.55216
123.87045,900.8323,665.4814
123.87111,900.8571,665.63483
123.87177,900.8818,672.11698
123.87243,900.9066,669.20654
123.87309,900.9314,666.43277
123.87374,900.9562,667.06755
123.8744,900.981,667.96797
123.87506,901.0058,665.61148
123.87572,901.0306,661.19212
123.87637,901.0554,664.51682
123.87703,901.0802,665.62685
123.87769,901.105,665.74155
123.87835,901.1298,664.5011
123.879,901.1545,664.00409
123.87966,901.1793,664.72466
123.88032,901.2041,663.20293
123.88098,901.2289,661.19475
123.88164,901.2537,665.45049
123.88229,901.2785,665.89694
123.88295,901.3033,664.46214
123.88361,901.3281,664.79061
123.88427,901.3529,667.0244
123.88492,901.3777,668.54465
123.88558,901.4025,668.49836
123.88624,901.4272,668.29671
123.8869,901.452,670.22507
123.88755,901.4768,670.76702
123.88821,901.5016,667.58938
123.88887,901.5264,669.7576
123.88953,901.5512,675.13096
123.89019,901.576,674.37124
123.89084,901.6008,670.54383
123.8915,901.6256,674.29154
123.89216,901.6504,670.27795
123.89282,901.6752,672.93227
123.89347,901.6999,674.47632
123.89413,901.7247,672.49009
123.89479,901.7495,671.21069
123.89545,901.7743,673.76816
123.8961,901.7991,675.02882
123.89676,901.8239,670.56675
123.89742,901.8487,674.40472
123.89808,901.8735,678.38497
123.89874,901.8983,675.46772
123.89939,901.9231,673.45152
123.90005,901.9479,675.54161
123.90071,901.9726,674.83985
123.90137,901.9974,671.12176
123.90202,902.0222,669.96899
123.90268,902.047,673.48381
123.90334,902.0718,669.78447
123.904,902.0966,670.33413
123.90465,902.1214,672.62575
123.90531,902.1462,671.90513
123.90597,902.171,669.96619
123.90663,902.1958,671.2607
123.90729,902.2206,668.84557
123.90794,902.2453,671.29138
123.9086,902.2701,672.05045
123.90926,902.2949,671.65371
123.90992,902.3197,669.28558
123.91057,902.3445,668.57537
123.91123,902.3693,674.90748
123.91189,902.3941,670.19505
123.91255,902.4189,667.6807
123.9132,902.4437,667.6888
123.91386,902.4685,672.09866
123.91452,902.4932,672.17749
123.91518,902.518,668.53176
123.91584,902.5428,666.73267
123.91649,902.5676,668.72411
123.91715,902.5924,669.59442
123.91781,902.6172,671.2979
123.91847,902.642,670.87881
123.91912,902.6668,670.478
123.91978,902.6916,669.39445
123.92044,902.7164,669.1222
123.9211,902.7412,670.86599
123.92175,902.7659,671.28534
123.92241,902.7907,670.84138
123.92307,902.8155,667.40602
123.92373,902.8403,670.33631
123.92439,902.8651,668.05997
123.92504,902.8899,665.9397
123.9257,902.9147,667.56809
123.92636,902.9395,670.18505
123.92702,902.9643,670.55284
123.92767,902.9891,664.86035
123.92833,903.0139,670.87373
123.92899,903.0386,670.47388
123.92965,903.0634,669.08976
123.9303,903.0882,668.64553
123.93096,903.113,669.12529
123.93162,903.1378,669.90563
123.93228,903.1626,668.14648
123.93294,903.1874,667.71049
123.93359,903.2122,669.8146
123.93425,903.237,670.14467
123.93491,903.2618,667.72434
123.93557,903.2866,668.85051
123.93622,903.3113,671.27288
123.93688,903.3361,668.81725
123.93754,903.3609,668.87434
123.9382,903.3857,672.35298
123.93885,903.4105,669.41939
123.93951,903.4353,666.10095
123.94017,903.4601,665.99251
123.94083,903.4849,668.58879
123.94149,903.5097,670.0484
123.94214,903.5345,667.25082
123.9428,903.5593,663.13967
123.94346,903.584,666.51668
123.94412,903.6088,668.15004
123.94477,903.6336,663.92757
123.94543,903.6584,664.39202
123.94609,903.6832,666.42285
123.94675,903.708,666.56134
123.9474,903.7328,668.41762
123.94806,903.7576,665.58167
123.94872,903.7824,669.50254
123.94938,903.8072,667.92806
123.95004,903.832,663.88249
123.95069,903.8567,666.62129
123.95135,903.8815,669.39788
123.95201,903.9063,665.42771
123.95267,903.9311,664.98713
123.95332,903.9559,665.87843
123.95398,903.9807,664.67341
123.95464,904.0055,662.52547
123.9553,904.0303,663.54733
123.95595,904.0551,664.7562
123.95661,904.0799,664.46544
123.95727,904.1047,662.9436
123.95793,904.1294,662.49092
123.95859,904.1542,667.76683
123.95924,904.179,663.38544
123.9599,904.2038,662.30917
123.96056,904.2286,663.91857
123.96122,904.2534,665.86532
123.96187,904.2782,664.68711
123.96253,904.303,661.17334
123.96319,904.3278,663.50982
123.96385,904.3526,664.13448
123.9645,904.3773,663.39472
123.96516,904.4021,662.62047
123.96582,904.4269,663.18647
123.96648,904.4517,664.36911
123.96713,904.4765,664.00945
123.96779,904.5013,662.3038
123.96845,904.5261,667.04293
123.96911,904.5509,666.79978
123.96977,904.5757,665.00917
123.97042,904.6005,668.07581
123.97108,904.6253,667.81047
123.97174,904.65,667.19513
123.9724,904.6748,668.63247
123.97305,904.6996,668.58527
123.97371,904.7244,669.78321
123.97437,904.7492,673.56836
123.97503,904.774,667.73036
123.97568,904.7988,668.85723
123.97634,904.8236,668.57532
123.977,904.8484,665.1603
123.97766,904.8732,665.17451
123.97832,904.898,669.88383
123.97897,904.9227,667.35272
123.97963,904.9475,663.77736
123.98029,904.9723,665.85334
123.98095,904.9971,665.96391
123.9816,905.0219,663.11314
123.98226,905.0467,661.50258
123.98292,905.0715,663.45983
123.98358,905.0963,665.42727
123.98423,905.1211,666.20408
123.98489,905.1459,661.88295
123.98555,905.1707,663.62333
123.98621,905.1954,663.83582
123.98687,905.2202,660.69494
123.98752,905.245,663.05412
123.98818,905.2698,666.81616
123.98884,905.2946,665.54934
123.9895,905.3194,664.29163
123.99015,905.3442,666.19567
123.99081,905.369,667.0566
123.99147,905.3938,666.65236
123.99213,905.4186,664.62376
123.99278,905.4434,671.64708
123.99344,905.4681,670.0163
123.9941,905.4929,668.65413
123.99476,905.5177,668.68193
123.99542,905.5425,668.183
123.99607,905.5673,667.20585
123.99673,905.5921,667.36336
123.99739,905.6169,671.78355
123.99805,905.6417,669.31635
123.9987,905.6665,668.4467
123.99936,905.6913,670.37384
124.00002,905.7161,666.83916
124.00068,905.7408,666.17881
124.00133,905.7656,670.44321
124.00199,905.7904,669.93432
124.00265,905.8152,667.43444
124.00331,905.84,668.68027
124.00397,905.8648,669.48448
124.00462,905.8896,667.92625
124.00528,905.9144,672.35409
124.00594,905.9392,668.27589
124.0066,905.964,666.80234
124.00725,905.9888,668.55194
124.00791,906.0135,666.12746
124.00857,906.0383,666.17755
124.00923,906.0631,664.93282
124.00988,906.0879,668.30375
